"Date","name","Close","High","Low","Open","Volume"
"2021-06-02","apple",122.386093139648,122.562244863177,121.397693297994,121.622771493115,59278900
"2021-06-03","google",116.820487976074,117.290242238908,115.921784729695,116.728429322167,18696000
"2021-06-03","apple",120.898582458496,122.180570856459,120.49734511687,122.014207431709,76229200
"2021-06-04","google",119.109046936035,119.380750568236,117.558461497932,117.899831754659,24458000
"2021-06-04","apple",123.198333740234,123.462565026526,121.201950271809,121.417247626189,75169300
"2021-06-07","google",119.54345703125,119.653435371915,118.483529763111,118.903518853062,24120000
"2021-06-07","apple",123.208129882812,123.61914805853,122.161007882998,123.472353719696,71057600
"2021-06-08","google",119.351379394531,120.400365059712,119.169251488885,120.026655848831,24240000
"2021-06-08","apple",124.030174255371,125.71340765441,123.511507362052,123.893168187938,74403800
"2021-06-09","google",119.824127197266,120.069945962817,119.274751793387,119.997796401123,17942000
"2021-06-09","apple",124.411834716797,125.018581203843,123.814876510616,124.490126031178,56877900
"2021-06-10","google",121.177154541016,121.220450352172,119.617115803542,119.773366452783,25904000
"2021-06-10","apple",123.413650512695,125.449179953669,123.247287064051,124.304189976702,71186400
"2021-06-11","google",120.931838989258,121.505094709352,120.372509001188,121.41950536836,21958000
"2021-06-11","apple",124.627128601074,124.715208193849,123.403854846713,123.824661316864,53522400
"2021-06-14","google",121.862884521484,121.863378072493,120.32473660005,121.034341460789,22098000
"2021-06-14","apple",127.690216064453,127.748930821282,124.353128813887,125.087093139333,96906500
"2021-06-15","google",120.841766357422,122.191309465909,120.479993465478,121.867357767684,21562000
"2021-06-15","apple",126.868156433105,127.807637168412,126.62350170264,127.161745096173,62746300
"2021-06-16","google",120.197830200195,121.3060343504,118.901529980756,120.993525472573,26472000
"2021-06-16","apple",127.367233276367,128.091416577894,125.713380016154,127.582530611077,91815000
"2021-06-17","google",121.164215087891,121.939507751521,119.92663220106,120.123194574924,25842000
"2021-06-17","apple",128.972198486328,129.715958523791,126.877954309207,127.024756126752,96721700
"2021-06-18","google",119.539489746094,121.024387315148,119.443945863627,120.789510185977,46116000
"2021-06-18","apple",127.670593261719,128.698130878974,127.455295968142,127.915247919643,108953300
"2021-06-21","google",121.232887268066,121.419495098648,119.327993075612,119.927133598069,27414000
"2021-06-21","apple",129.471282958984,129.578931634872,126.447354153414,127.514045166506,79663300
"2021-06-22","google",121.748428344727,121.817601418033,120.487959792037,121.170692710406,22390000
"2021-06-22","apple",131.115341186523,131.213209038452,128.805800246875,129.304905386156,74783600
"2021-06-23","google",121.545890808105,122.509780702789,121.254786841897,121.512549540548,19148000
"2021-06-23","apple",130.841339111328,131.448092961047,130.381387050712,130.909849599417,60214200
"2021-06-24","google",121.917114257812,122.469967283232,121.718068945241,122.116159570384,21362000
"2021-06-24","apple",130.557601928711,131.761299463843,130.087853922158,131.575359411151,68711000
"2021-06-25","google",121.925575256348,122.049486926332,120.986567928673,121.419495667863,34594000
"2021-06-25","apple",130.263977050781,131.027298684168,129.9703883612,130.606499677383,70783700
"2021-06-28","google",121.952949523926,122.200765273182,120.827827904982,122.094765706444,28526000
"2021-06-28","apple",131.898284912109,132.358237096994,130.49886672632,130.557581484809,62111300
"2021-06-29","google",121.690704345703,122.435647463477,121.111974022483,122.086813201504,23108000
"2021-06-29","apple",133.415100097656,133.571682686299,131.477439093955,131.917814558541,64556100
"2021-06-30","google",121.508575439453,121.67528178366,120.777072101341,121.414026252568,24474000
"2021-06-30","apple",134.031646728516,134.472022232598,132.964940813691,133.258529460592,63261400
"2021-07-01","google",121.861892700195,122.003708891012,120.953234899754,121.145810914719,18110000
"2021-07-01","apple",134.335021972656,134.393736718057,132.857297861557,133.679349094784,52485800
"2021-07-02","google",124.661506652832,124.807309220477,122.473966994041,122.564036260649,25982000
"2021-07-02","apple",136.967498779297,137.006636962398,134.804744582645,134.951531434947,78852600
"2021-07-06","google",125.589569091797,125.82643561493,123.989712077611,125.050641752612,26404000
"2021-07-06","apple",138.983489990234,140.089319428869,137.075185714894,137.075185714894,108181800
"2021-07-07","google",125.872215270996,126.678358730138,125.552743491364,126.556945178864,24060000
"2021-07-07","apple",141.478942871094,141.792093157118,139.609777170707,140.470951656678,104911600
"2021-07-08","google",124.449020385742,124.997894685639,123.431887651288,123.43586643187,23790000
"2021-07-08","apple",140.177352905273,140.979812502643,137.662295589995,138.552842222197,105575500
"2021-07-09","google",124.921257019043,125.136225052791,123.958855359849,124.430105442096,18632000
"2021-07-09","apple",142.007400512695,142.535848190564,139.599991256195,139.697859127024,99890800
"2021-07-12","google",126.37133026123,126.464884754309,125.013320848192,125.577624298934,17668000
"2021-07-12","apple",141.410430908203,143.191524472036,140.921121458694,143.083875795842,76299700
"2021-07-13","google",126.735580444336,127.448169367343,126.071754359391,126.434020787903,19240000
"2021-07-13","apple",142.52604675293,144.307140203008,140.559028267246,140.950469828837,100827100
"2021-07-14","google",127.626815795898,128.711139700719,127.30584820549,127.349144015869,23742000
"2021-07-14","apple",145.960998535156,146.372031601325,144.522427601183,144.933460667352,127050800
"2021-07-15","google",126.400680541992,128.087615068803,125.927942211346,128.036862840176,24218000
"2021-07-15","apple",145.30534362793,146.792848675621,143.945063827504,146.049103618046,106820300
"2021-07-16","google",126.365859985352,127.203355341065,125.553247194718,127.055563382956,20424000
"2021-07-16","apple",143.260009765625,146.557950440612,142.760919538599,145.28575790907,93251400
"2021-07-19","google",123.985237121582,125.604494453042,122.917337010194,125.489542626859,27968000
"2021-07-19","apple",139.404266357422,140.989639209599,138.640944771483,140.676473978167,121434600
"2021-07-20","google",125.608978271484,126.438508458169,123.758822535194,124.930216532614,26312000
"2021-07-20","apple",143.025146484375,143.954846386852,139.903364731854,140.392674182615,96350000
"2021-07-21","google",126.942100524902,126.988873973973,125.423854110099,125.533331316058,20746000
"2021-07-21","apple",142.291168212891,143.005570691661,141.537642484791,142.418393435898,74993500
"2021-07-22","google",127.810432434082,127.871647941729,126.892328901937,127.235688521859,14302000
"2021-07-22","apple",143.661254882812,145.031315344775,142.692416813792,142.819642046881,77338200
"2021-07-23","google",132.382095336914,132.764270883739,129.182897547359,129.809889592252,41506000
"2021-07-23","apple",145.383590698242,145.540173272991,143.778656638412,144.395191193649,71447400
"2021-07-26","google",133.397232055664,133.5982667592,131.671975252175,132.694096551176,30572000
"2021-07-26","apple",145.804458618164,146.626495041896,144.54203167293,145.099851702811,72434100
"2021-07-27","google",131.272384643555,133.759501990358,129.484940369683,133.611710043973,54710000
"2021-07-27","apple",143.631912231445,146.019744937766,142.437995878285,145.931657880617,104818600
"2021-07-28","google",135.446426391602,137.638946906857,134.633813680546,135.663391403802,95130000
"2021-07-28","apple",141.88020324707,143.827660773304,139.492370080344,141.713839779886,118931200
"2021-07-29","google",135.131454467773,136.010749842733,134.898073156183,135.502179648574,31716000
"2021-07-29","apple",142.52604675293,143.416593477969,141.488713175429,141.596361844747,56699500
"2021-07-30","google",134.08544921875,134.660701909455,133.61619609988,134.39248350863,25576000
"2021-07-30","apple",142.74137878418,143.201330943735,141.028795404041,141.293026735231,70440600
"2021-08-02","google",134.212844848633,134.692546058272,133.157389809658,134.474092788022,21634000
"2021-08-02","apple",142.408630371094,143.808048268426,142.144399079817,143.230666685577,62880000
"2021-08-03","google",134.984649658203,135.086154116284,132.685142395018,134.491994642552,20762000
"2021-08-03","apple",144.20930480957,144.874758600585,142.075907500792,142.692442284999,64786600
"2021-08-04","google",134.482543945312,135.004052692801,133.847078072489,134.705477127606,19676000
"2021-08-04","apple",143.808059692383,144.630096072168,143.15238675142,144.121224941372,56368300
"2021-08-05","google",135.603179931641,135.701221937438,134.20436531021,135.034897729205,17870000
"2021-08-05","apple",143.915679931641,144.679001409486,143.044709787302,143.83738863487,46397700
"2021-08-06","google",135.092620849609,135.823137061196,134.566647354925,135.394689242356,20488000
"2021-08-06","apple",143.229644775391,144.180328577589,142.729806727241,143.435469239283,54126800
"2021-08-09","google",136.261535644531,136.531257472178,134.695521085172,135.29566392098,17760000
"2021-08-09","apple",143.180648803711,143.778501396977,142.62200799471,143.288458778068,48908700
"2021-08-10","google",136.156051635742,137.116957471445,135.715652279987,136.68849445685,19414000
"2021-08-10","apple",142.700408935547,144.768389274348,142.406380389028,143.523676901869,69023100
"2021-08-11","google",135.630554199219,137.027364178178,135.6230825969,136.52875621289,15352000
"2021-08-11","apple",142.955261230469,143.79813529736,142.631831244403,143.141479854711,48493500
"2021-08-12","google",136.541213989258,136.646712422225,134.78113505145,135.328505933541,16506000
"2021-08-12","apple",145.924896240234,146.081713473676,142.93563315551,143.278668984298,72282600
"2021-08-13","google",137.072158813477,137.200558005506,136.380974800937,136.596937534213,15948000
"2021-08-13","apple",146.130722045898,146.46394745378,145.317249464367,146.003306173214,59375000
"2021-08-16","google",137.651397705078,137.704154513735,134.655224037599,136.87063034656,22384000
"2021-08-16","apple",148.110473632812,148.179086776558,143.55308334264,145.581851971101,103296000
"2021-08-17","google",136.011245727539,137.607617573303,135.434504765225,137.094567474014,21716000
"2021-08-17","apple",147.198974609375,148.659291748417,146.120875082979,147.23817143083,92229700
"2021-08-18","google",134.80451965332,136.452144859086,134.677623886517,135.850513744502,19258000
"2021-08-18","apple",143.445266723633,147.718438682221,143.239442256847,146.816762116361,86326000
"2021-08-19","google",135.034393310547,135.703693994671,133.611204897838,133.795823335813,21782000
"2021-08-19","apple",143.77848815918,145.052601842018,141.622303825484,142.141747757309,86960300
"2021-08-20","google",136.775604248047,136.899508344281,134.606470102969,135.352901545315,31194000
"2021-08-20","apple",145.238861083984,145.542685172028,143.856937049737,144.503797017459,60549600
"2021-08-23","google",139.37516784668,140.204196911279,136.952743431674,137.313020501677,28454000
"2021-08-23","apple",146.728561401367,147.198998108482,144.944799164732,145.356433152822,60131800
"2021-08-24","google",140.58935546875,141.403957606675,139.670743151249,139.942439183195,19268000
"2021-08-24","apple",146.640350341797,147.855661435751,146.179709077833,146.473737643861,48606400
"2021-08-25","google",141.402954101562,141.512932450812,140.703311388463,140.951119549613,15848000
"2021-08-25","apple",145.405471801758,147.326445782561,144.85662636579,146.826592653085,58991300
"2021-08-26","google",140.767501831055,141.739842851174,140.684387843376,141.075523210937,20610000
"2021-08-26","apple",144.601776123047,146.150312665306,144.57237476094,145.395657764676,48597200
"2021-08-27","google",143.318801879883,143.824881498526,140.823726853222,140.978489265633,28780000
"2021-08-27","apple",145.640686035156,145.787692852705,143.905930813499,144.542980296099,55802400
"2021-08-30","google",143.90251159668,145.275950161593,143.477040253544,143.71291207785,24434000
"2021-08-30","apple",150.070663452148,150.433305199652,145.650483923744,146.032716610635,90956700
"2021-08-31","google",144.008987426758,144.480731043599,143.594480537057,144.456357218431,22448000
"2021-08-31","apple",148.80632019043,149.757003918891,148.277065869992,149.619792605243,86453100
"2021-09-01","google",144.524536132812,145.558092681414,144.194115124798,144.310061645443,21936000
"2021-09-01","apple",149.472763061523,151.893574290438,149.306150400433,149.786397450572,80313700
"2021-09-02","google",142.605209350586,144.827084768883,142.503689709475,144.525031565936,32342000
"2021-09-02","apple",150.590087890625,151.638786253127,149.364981367093,150.80570783516,71115500
"2021-09-03","google",143.055541992188,143.469061747414,141.72290890073,142.399681133255,19850000
"2021-09-03","apple",151.227172851562,151.550602812413,150.041262995111,150.697918386565,57808700
"2021-09-07","google",143.594009399414,143.877155857501,142.935657817168,143.150132337284,20124000
"2021-09-07","apple",153.569549560547,154.128190337733,151.315350650962,151.883801851112,82278300
"2021-09-08","google",143.007293701172,143.712919821887,142.319587279638,143.414359410109,18344000
"2021-09-08","apple",152.021026611328,153.912584001375,150.913525472233,153.853781278045,74420200
"2021-09-09","google",142.858001708984,143.623840993,142.496236421976,143.156076138226,15314000
"2021-09-09","apple",151.001724243164,153.001091342578,150.884103857378,152.393443343181,57305700
"2021-09-10","google",140.205688476562,144.029903813071,140.068344624543,143.526299564874,36840000
"2021-09-10","apple",146.003280639648,152.383629348487,145.738653471474,151.913192681108,140893200
"2021-09-13","google",141.655258178711,142.269812702699,140.577904674823,141.274069755595,22094000
"2021-09-13","apple",146.571746826172,148.404501391799,145.787675663553,147.63024065247,102404300
"2021-09-14","google",141.866241455078,142.680858786064,141.075527179142,142.315099522487,19674000
"2021-09-14","apple",145.17024230957,148.061506156643,143.984347369544,147.355843483687,109296300
"2021-09-15","google",143.742279052734,143.763175242744,140.674943114848,142.092163420278,27408000
"2021-09-15","apple",146.062118530273,146.463957112998,143.455087909805,145.601477219329,83281300
"2021-09-16","google",142.926681518555,143.613400819235,141.723935640317,143.265561244222,26190000
"2021-09-16","apple",145.826873779297,146.003296896027,144.288147755433,145.483852924126,68034100
"2021-09-17","google",140.13005065918,142.767435395772,139.801619037724,142.349936799708,53384000
"2021-09-17","apple",143.151245117188,145.856289900762,142.857216559636,145.856289900762,129868800
"2021-09-20","google",138.059448242188,138.338615886864,135.673364432863,137.504104631343,46518000
"2021-09-20","apple",140.093383789062,141.955539725755,138.456643265674,140.936257676757,123478900
"2021-09-21","google",138.371459960938,139.345304441088,137.620047531262,139.084542459884,25332000
"2021-09-21","apple",140.573608398438,141.720321204754,139.936559021517,141.063650982195,75834000
"2021-09-22","google",139.615997314453,140.216626110337,137.89224384771,138.641165738377,25056000
"2021-09-22","apple",142.945419311523,143.513855515144,140.838227351545,141.57329118423,76404300
"2021-09-23","google",140.544067382812,141.022280331808,139.733444041928,140.316654270357,20952000
"2021-09-23","apple",143.90592956543,144.15095089583,142.739625639937,143.729506430985,64838200
"2021-09-24","google",141.538314819336,141.653274242231,139.573708396476,139.869793451718,22984000
"2021-09-24","apple",143.994110107422,144.533159937134,142.661193689822,142.75920818792,53477900
"2021-09-27","google",140.400756835938,141.263134702565,139.401035115509,140.134527833175,21882000
"2021-09-27","apple",142.475006103516,143.053267840199,140.955885736994,142.573020622931,74150700
"2021-09-28","google",135.183700561523,138.434652798504,134.715935683171,137.995255714216,45772000
"2021-09-28","apple",139.083908081055,141.867346735247,138.86828811933,140.397218789804,108972300
"2021-09-29","google",133.714218139648,136.498407653422,133.228047628001,136.328216083358,30848000
"2021-09-29","apple",139.985565185547,141.57329835904,139.201494066631,139.63273392978,74602000
"2021-09-30","google",133.039932250977,134.897551844262,132.920508099496,133.622656505888,37996000
"2021-09-30","apple",138.682052612305,141.504702708997,138.466432676868,140.799040184824,89056700
"2021-10-01","google",135.893295288086,136.259054532728,133.435046919093,133.807761436064,35360000
"2021-10-01","apple",139.809143066406,140.073770248826,136.339648155988,139.074079191283,94639600
"2021-10-04","google",133.023513793945,135.313559940721,130.426433382819,135.313559940721,51202000
"2021-10-04","apple",136.369018554688,139.377886512111,135.516349438699,138.936836323239,98322000
"2021-10-05","google",135.375762939453,136.571553428775,133.403199145811,133.403199145811,32404000
"2021-10-05","apple",138.299789428711,139.407290220082,136.584640747162,136.712056577648,80861100
"2021-10-06","google",136.910446166992,137.094563477626,133.909792626454,134.108837957242,24364000
"2021-10-06","apple",139.172134399414,139.319141235475,135.614419417574,136.692519398409,83221100
"2021-10-07","google",138.562545776367,139.37565966392,137.99127188021,138.231122481409,25110000
"2021-10-07","apple",140.436386108398,141.347873019577,139.877745383086,140.210970724845,61732700
"2021-10-08","google",139.120391845703,139.66328280927,138.55508607159,138.912872613916,26526000
"2021-10-08","apple",140.054168701172,141.308676557224,139.720943323295,141.161669759606,58773200
"2021-10-11","google",138.253005981445,140.04245467587,138.198259791522,138.629213294335,17954000
"2021-10-11","apple",139.965957641602,141.926127938281,138.985872493262,139.43671824166,64452200
"2021-10-12","google",135.799743652344,138.843191520316,135.114011532138,138.816311975354,36332000
"2021-10-12","apple",138.691848754883,140.397202355748,138.231207522837,140.377596464727,73035900
"2021-10-13","google",136.927337646484,137.343347927938,135.869392247584,136.748687396392,19654000
"2021-10-13","apple",138.103805541992,138.584037706402,136.427853313265,138.4272354442,78762700
"2021-10-14","google",140.479385375977,140.6649909373,138.164448790194,138.810362825521,31894000
"2021-10-14","apple",140.897064208984,141.014684620057,138.691872176544,139.279929367161,69907100
"2021-10-15","google",140.695343017578,141.043683731959,140.085268402581,140.940675838261,30274000
"2021-10-15","apple",141.955520629883,142.014323342407,140.652005667582,140.906837361737,67940300
"2021-10-18","google",142.098648071289,142.116567771051,140.398281170474,140.405251629958,20396000
"2021-10-18","apple",143.631484985352,143.915703105145,140.308996849594,140.593214969387,85589200
"2021-10-19","google",142.555450439453,142.978932389406,141.921487967865,142.705231780355,20164000
"2021-10-19","apple",145.797454833984,146.199293316208,143.631475126715,144.082305900258,76378900
"2021-10-20","google",141.094421386719,142.862973951219,140.703787187122,142.655955896991,23288000
"2021-10-20","apple",146.287521362305,146.767768526226,145.170224757697,145.738676006345,58418800
"2021-10-21","google",141.210876464844,141.479595996982,139.831469781444,141.09442880322,26292000
"2021-10-21","apple",146.50309753418,146.659914718993,144.925160129911,145.846442397049,61421000
"2021-10-22","google",136.91194152832,139.914083471037,135.408630594513,138.487903176401,50588000
"2021-10-22","apple",145.728897094727,147.189214735268,145.679889834895,146.708982471698,58883400
"2021-10-25","google",136.793014526367,137.343377080589,134.779630032598,136.89552127952,34412000
"2021-10-25","apple",145.679870605469,146.395328648843,144.680179465538,145.719067435211,50720600
"2021-10-26","google",138.645645141602,139.416450321699,137.646424556459,138.600861082731,49236000
"2021-10-26","apple",146.346328735352,147.836047466653,146.042489762277,146.356124203549,60893400
"2021-10-27","google",145.521759033203,147.942679724967,138.741674626821,138.741674626821,85782000
"2021-10-27","apple",145.885665893555,146.74813056951,145.532834676828,146.385503886037,56094900
"2021-10-28","google",145.155029296875,146.457806603682,143.938843620541,146.434419877809,36206000
"2021-10-28","apple",149.531616210938,150.119658397585,146.738367220891,146.836381729456,100077900
"2021-10-29","google",147.341567993164,147.536634529244,143.961229692992,144.387688117765,43320000
"2021-10-29","apple",146.816772460938,146.953983796825,143.494284083813,144.288150738227,124953200
"2021-11-01","google",142.814193725586,147.341559442,142.543985965754,147.341559442,46924000
"2021-11-01","apple",145.993469238281,146.718722572395,144.856567040863,146.022870592102,74588300
"2021-11-02","google",144.740493774414,145.911394136796,143.64871343185,143.891555703809,33482000
"2021-11-02","apple",147.03239440918,148.551529548168,145.689667438052,145.699477861765,69122000
"2021-11-03","google",145.900466918945,145.971128237459,143.903012827935,145.206276033084,27494000
"2021-11-03","apple",148.473129272461,148.943566034762,146.836388596299,147.395029447485,54511500
"2021-11-04","google",147.562026977539,149.02105497248,145.611847358755,146.42446016538,38412000
"2021-11-04","apple",147.953704833984,149.394416674514,147.640070314334,148.561353022161,60394600
"2021-11-05","google",148.143753051758,149.612226894343,147.491870818756,148.459732030048,38354000
"2021-11-05","apple",148.483688354492,149.386680967572,147.286238047058,149.08241350821,65463900
"2021-11-08","google",148.321868896484,149.898331355824,147.724216668958,149.112081923021,23052000
"2021-11-08","apple",147.659210205078,148.768327632731,147.384387033459,148.611281541309,55020900
"2021-11-09","google",148.209930419922,149.121572344741,146.544385483063,148.522932897183,19530000
"2021-11-09","apple",148.022354125977,148.63088895973,147.286217481247,147.42362905586,56787900
"2021-11-10","google",145.199310302734,147.365467792758,143.849774748132,146.798172649759,29970000
"2021-11-10","apple",145.185775756836,147.354931673226,145.117077457471,147.246964365592,65187100
"2021-11-11","google",145.072906494141,146.833501604521,144.907695993288,145.792473472897,16518000
"2021-11-11","apple",145.13671875,146.667880813899,144.950228374597,146.206582223088,41000000
"2021-11-12","google",147.970565795898,148.141759669416,144.719112280126,145.917879421766,22360000
"2021-11-12","apple",147.217514038086,147.619924007489,144.753900568031,145.686337290092,63804000
"2021-11-15","google",147.745651245117,148.837932910811,146.872825163648,148.192018831244,23508000
"2021-11-15","apple",147.227340698242,149.07259482755,146.667869614754,147.590496679408,59222800
"2021-11-16","google",147.172378540039,148.054650282599,146.61155275811,147.44457570536,18904000
"2021-11-16","apple",148.208877563477,148.689825670376,146.579557831606,147.168473269575,59256200
"2021-11-17","google",147.342559814453,147.852618199597,146.539408064815,147.323151870421,19594000
"2021-11-17","apple",150.652801513672,152.134884350233,148.19901305641,148.208822818614,88807000
"2021-11-18","google",149.125549316406,149.864023154629,147.180851934214,147.536147934852,35608000
"2021-11-18","apple",154.951858520508,155.73707397326,150.22096125255,150.868765124326,137827700
"2021-11-19","google",148.217880249023,150.248182078719,148.190514743488,149.261884915546,33682000
"2021-11-19","apple",157.582336425781,158.043649967192,153.636639423883,154.735932130187,117305600
"2021-11-22","google",145.605865478516,149.116577228143,145.452105360922,148.621948014303,30594000
"2021-11-22","apple",158.043655395508,162.637141484684,158.024020888867,158.691444347264,117467900
"2021-11-23","google",145.088348388672,145.962176705954,143.429287962082,145.457585310282,27218000
"2021-11-23","apple",158.426406860352,158.809197273448,156.119839642503,158.141759002794,96041900
"2021-11-24","google",145.424728393555,145.553613544313,143.686046904757,144.781304927965,18040000
"2021-11-24","apple",158.946640014648,159.142940140973,156.689151120065,157.778634044418,69463600
"2021-11-26","google",141.506454467773,143.86965244762,141.167574778024,143.661647289185,30470000
"2021-11-26","apple",153.91145324707,157.48416930218,153.469774238467,156.620445789747,76959800
"2021-11-29","google",144.838027954102,145.601376655195,143.208808626935,143.314808187943,32596000
"2021-11-29","apple",157.278076171875,158.210513061956,155.854866470616,156.424147355772,88748200
"2021-11-30","google",141.22233581543,145.305308786217,140.927739006446,144.318525650437,42068000
"2021-11-30","apple",162.244537353516,162.460471991212,156.963978448152,157.032691731392,174048100
"2021-12-01","google",140.380340576172,145.25603199056,140.241508482239,143.31481246493,34020000
"2021-12-01","apple",161.724319458008,167.1520991873,161.488750337163,164.384218180137,152052500
"2021-12-02","google",142.285720825195,143.179943987896,139.547302861611,140.577882755816,29194000
"2021-12-02","apple",160.733001708984,161.1648710027,154.883176667041,155.805803798753,136739200
"2021-12-03","google",141.325836181641,143.712922389422,139.633426867062,142.997349304259,41230000
"2021-12-03","apple",158.848480224609,161.910819063731,156.767671956759,160.988192008593,118023100
"2021-12-06","google",142.473831176758,143.168006828751,139.483124865348,142.359874052815,30618000
"2021-12-06","apple",162.264175415039,164.776853097753,161.243390745974,161.253200510906,107497000
"2021-12-07","google",146.568756103516,146.829016924538,144.5364650326,144.903712519751,32240000
"2021-12-07","apple",168.015853881836,168.408469156164,165.228352829445,165.954679854395,120405400
"2021-12-08","google",147.481414794922,147.686944650386,145.709399373412,146.894225686648,24270000
"2021-12-08","apple",171.843780517578,172.707519176219,167.544736709741,168.948312030032,116998900
"2021-12-09","google",146.936019897461,148.390567946525,146.415012239708,146.88874530149,23270000
"2021-12-09","apple",171.333358764648,173.482880300148,170.705189386959,171.676895211384,108923700
"2021-12-10","google",147.297286987305,148.268641000168,146.005960036164,147.992465022213,24458000
"2021-12-10","apple",176.132965087891,176.309645677439,171.460956391602,171.971348678727,115402700
"2021-12-13","google",145.13264465332,147.265939263125,144.825109208524,147.078329126094,27070000
"2021-12-13","apple",172.491561889648,178.76344615471,172.285437017963,177.772105785125,153237000
"2021-12-14","google",143.222274780273,143.792546449065,140.543082230658,143.282989153192,38446000
"2021-12-14","apple",171.10758972168,174.454560991324,169.026781766,172.01058213597,139380400
"2021-12-15","google",145.744201660156,146.022868154876,141.003864385293,142.72663077006,36370000
"2021-12-15","apple",175.985748291016,176.182048413677,169.124948924952,171.873195572435,131063300
"2021-12-16","google",143.757690429688,146.974306164213,142.923665274644,146.470216014968,33650000
"2021-12-16","apple",169.07585144043,177.791713708132,167.593768455088,175.966094313592,150185800
"2021-12-17","google",141.050659179688,143.150118975003,140.627678350461,141.821965549429,50416000
"2021-12-17","apple",167.976577758789,170.263510884581,166.55338314622,166.788937303107,195432700
"2021-12-20","google",140.933197021484,141.099910953245,138.658078813543,139.333848830799,27192000
"2021-12-20","apple",166.612274169922,167.426933920362,164.364610021254,165.169445030517,107499100
"2021-12-21","google",142.789825439453,143.184438428356,139.833956230828,141.377571080552,28756000
"2021-12-21","apple",169.792388916016,169.998498804896,165.993913362509,168.3888138211,91185900
"2021-12-22","google",145.718322753906,145.802924989576,142.38676234044,142.38676234044,26322000
"2021-12-22","apple",172.39338684082,172.609321455247,168.967892254448,169.841440475815,92135300
"2021-12-23","google",146.21745300293,147.53813480597,145.755155145742,145.802930885139,26384000
"2021-12-23","apple",173.021560668945,173.581031723586,172.030235350986,172.599516169541,68356600
"2021-12-27","google",147.202743530273,147.638161871224,146.46925071959,146.55534121118,15976000
"2021-12-27","apple",176.996704101562,177.085036908229,173.79696874283,173.81658827093,74919600
"2021-12-28","google",145.989013671875,147.593342783758,145.359531202292,147.530639034345,18200000
"2021-12-28","apple",175.975891113281,177.97819093488,175.229944793967,176.829819703406,79144300
"2021-12-29","google",145.957183837891,146.715566709392,144.954485628944,145.946735742903,17788000
"2021-12-29","apple",176.064270019531,177.291164497922,174.847185305342,176.015191245048,62348900
"2021-12-30","google",145.504852294922,146.599123228073,145.299838797308,145.996003890464,15688000
"2021-12-30","apple",174.906097412109,177.23229984077,174.798130084393,176.152626563607,59773000
"2021-12-31","google",144.162780761719,146.000491478417,144.162780761719,145.355078581682,18136000
"2021-12-31","apple",174.287704467773,175.917008721445,173.98342209987,174.798081715074,64062300
"2022-01-03","google",144.30158996582,145.156997304086,143.029170031532,144.364779674926,28646000
"2022-01-03","apple",178.645690917969,179.49961987469,174.425184828206,174.542961935309,104487900
"2022-01-04","google",143.712432861328,145.788004783763,143.032684005867,144.704181900776,28400000
"2022-01-04","apple",176.378341674805,179.558457454473,175.809060857514,179.254190029673,99310400
"2022-01-05","google",137.119445800781,143.811952464818,137.032869353717,143.732832435139,54618000
"2022-01-05","apple",171.68669128418,176.839647713846,171.411868139403,176.290001424293,94537600
"2022-01-06","google",137.092071533203,139.27414410482,135.908733614062,136.346642449004,37348000
"2022-01-06","apple",168.820693969727,172.059698651703,168.467347732116,169.507751938209,96904000
"2022-01-07","google",136.365051269531,137.789743262295,135.120497809179,137.488175990619,29760000
"2022-01-07","apple",168.987548828125,170.921135870092,167.868621578482,169.694241299135,86709100
"2022-01-10","google",138.009689331055,138.158984725629,132.530893076584,134.435286359654,44408000
"2022-01-10","apple",169.007186889648,169.311454353367,165.06148967297,165.954672533831,106765600
"2022-01-11","google",139.071105957031,139.548832973375,136.042099814687,137.35034411747,28730000
"2022-01-11","apple",171.843780517578,171.941923107224,167.662528784755,169.134802420125,76138300
"2022-01-12","google",140.757537841797,141.929440496795,140.025047429051,140.478370216107,26108000
"2022-01-12","apple",172.285430908203,173.904925646588,171.588563223876,172.864521513881,74805200
"2022-01-13","google",137.927581787109,142.170298092983,137.750419755381,140.866518570439,31436000
"2022-01-13","apple",169.007186889648,173.355294151743,168.61457163264,172.530824577136,84505800
"2022-01-14","google",138.816833496094,140.072336222871,136.346648510033,136.426755640252,29662000
"2022-01-14","apple",169.870895385742,170.567763006279,167.92748390549,168.172862781374,80440800
"2022-01-18","google",135.350891113281,136.478996807345,134.794059296841,135.527050850121,34872000
"2022-01-18","apple",166.661361694336,169.350705011667,166.278571186853,168.339745082245,90956700
"2022-01-19","google",134.473587036133,137.303061729567,134.373069681511,135.873889914566,28648000
"2022-01-19","apple",163.157318115234,167.917674302629,162.872685208702,166.857635760588,94815000
"2022-01-20","google",132.673187255859,136.971150741075,132.331817020807,135.601691020599,29908000
"2022-01-20","apple",161.469116210938,166.543549759211,161.145214285294,163.893460794636,91420500
"2022-01-21","google",129.731262207031,134.223776012646,129.46752373899,131.962598683464,55652000
"2022-01-21","apple",159.407943725586,163.255482876066,159.29997641625,161.380784585199,122848900
"2022-01-24","google",130.181610107422,130.578713653535,123.90760490884,125.378569140116,76622000
"2022-01-24","apple",158.632537841797,159.299976201359,151.840452056839,157.062121953351,162294600
"2022-01-25","google",126.331016540527,128.783296851945,125.89858992769,128.127435901805,46960000
"2022-01-25","apple",156.826538085938,159.751449946191,154.117560823764,156.04132272717,115798400
